Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-60.76819	-103.7406	42.97238	2.960931	0.095334	0.42074	0.105518	0.378408	1.125791	0.3230564
6	-60.00462	-105.3423	45.33772	0.1769811	0.565176	0.163684	0.198385	0.0727551	0.7413369	0.9516419
12	-54.10545	-95.65873	41.55328	8.774406	0.0981509	0.197924	0.0301181	0.673807	0.2161042	0.662147
18	-54.23989	-99.52255	45.28265	1.18155	0.566422	0.143054	0.0264708	0.264053	0.2266584	0.5624936
24	-56.20625	-101.1185	44.91229	1.513579	0.344567	0.0846959	0.151517	0.41922	0.3019428	0.5361051
30	-55.08472	-99.31729	44.23257	1.599241	0.516799	0.258701	0.0764562	0.148043	0.7368064	0.8563961
36	-49.51246	-95.53748	46.02503	0.2964262	0.080627	0.172787	0.466718	0.279868	0.3424314	0.5582424
42	-45.8721	-91.65124	45.77914	0.8551254	0.349246	0.355436	0.131507	0.163811	0.03932222	0.6139905
48	-52.91253	-98.94707	46.03454	0.2016582	0.313388	0.0261432	0.55204	0.108429	0.1810609	0.8262802
54	-58.30823	-103.0902	44.78201	1.65106	0.325483	0.303294	0.160431	0.210792	0.1626427	0.833886
60	-61.73781	-106.1461	44.40829	1.940709	0.0681655	0.397309	0.434676	0.0998487	0.1367835	1.019007
66	-62.12058	-105.5123	43.39168	3.27508	0.17359	0.25325	0.395628	0.177531	0.6055419	0.5025385
72	-54.4431	-97.89673	43.45363	3.632732	0.576713	0.167566	0.189437	0.0662831	0.3299579	0.5980075
78	-53.58894	-97.92318	44.33424	2.313974	0.403301	0.191426	0.0290174	0.376256	0.1072565	0.836003
84	-55.79684	-101.9419	46.14503	0.2175978	0.251513	0.119381	0.394459	0.234647	0.0583491	0.8538318
90	-52.16622	-95.72887	43.56265	3.497012	0.319431	0.3285	0.0655623	0.286507	0.03193728	0.9719106
96	-53.84376	-98.82633	44.98257	1.379381	0.418234	0.435396	0.0414979	0.104872	0.006975589	1.03725
102	-48.33043	-93.42739	45.09695	1.312153	0.0879884	0.206921	0.38381	0.321281	0.2758573	0.6129389
108	-51.0898	-96.55326	45.46347	1.060359	0.215723	0.256857	0.281531	0.245889	0.1018917	0.7081057
114	-51.40306	-97.04454	45.64147	0.2562818	0.0907352	0.108036	0.41862	0.382608	0.5778842	0.8434931
120	-54.37591	-100.4358	46.05991	0.2562818	0.210045	0.250096	0.177929	0.361931	0.2541642	0.7099738
126	-54.99856	-96.71976	41.7212	5.266094	0.22797	0.184647	0.161497	0.425886	1.254228	0.3497414
132	-53.32802	-94.00018	40.67216	6.874714	0.156853	0.174512	0.597153	0.0714826	1.080945	0.1201662
138	-55.42257	-98.01574	42.59318	6.106797	0.0674962	0.45804	0.11564	0.358825	0.09443568	0.4314143
